project_id,name,time_took
kkst643370678,Watch Movement Jewellery and cuff links,2592000.0
kkst1540222988,Earth*Bike*Banjo - Earth Month 2013 Tour & Album Release!,2610080.0
kkst1123133335,%*&^! - Illustrative History in Profanity - KICKSTARTED!,2159826.0
kkst1327433387,Discover the Painting Pyramid with James Wappel,2592034.0
kkst1706439628,The 10:39s Debut Full Length Album Of Greatness And Fun!,2592000.0
kkst1969678009,Empowering Education: a global study,2592000.0
kkst58924920,Sneaky Bastards: The Stealth Gaming Magazine,2592001.0
kkst1517176370,Lakeside,2678400.0
kkst343386749,Florida in the Shadows,959953.0
kkst1809581313,The Path of the Sun Film Festival Funding,2697914.0
kkst1598807129,La Ostra Magazine!,1488491.0
kkst44713832,The Last Tear,1814401.0
kkst37556003,Extremities,2102159.0
kkst1982468815,Ben Dukes cuts an album and plays SXSW!,2592001.0
kkst1478840148,Margaret Weis Productions: Cortex Plus Hacker's Guide,2592000.0
kkst1502924287,When We Went Mad! A Documentary of Ecch-ic Proportions!,2592001.0
kkst1252933270,Odin's Secrets,1296000.0
kkst2076294515,Worra Realms - Fantasy RPG,2592000.0
kkst586034701,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Homecoming"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" A Short Film",2592002.0
kkst1016881185,Black Hat Miniatures : WW1 French Halflings,2705336.0
kkst1367331025,Tontine,2592000.0
kkst720210499,Karen's Journalistic Adventure!,4144786.0
kkst299603185,"Fernbank Museum Art Exhibit, Atlanta",2592021.0
kkst914268854,"AlphaOneNiner - RECON ONE, Tablet Flight Caddy & Bag",2592002.0
kkst1220479084,VFE Pedals Junior Series - $100 American Made Effects Pedals,2101803.0
kkst1676698543,Pharaoh NAES EP!,2678400.0
kkst1933689196,Lithe Clock: Dance Through Time,5184000.0
kkst847026842,North Eugene High School Ukulele Orchestra's First Album!,2592001.0
kkst266796754,Official Rorschach Inkblot Poster & Card Set,2592001.0
kkst11596702,"1/24th Infantry: Art Stories from OIF III Mosul, Iraq",2592000.0
kkst292682166,"New Studios, Destiny Arts Center in North Oakland",5184000.0
kkst1808265647,Help Revolutionize Plastic Bag Upcycling,1468800.0
kkst1573221156,The Story of Katherine & Jay Wolf: Hope Heals--A Short Film,2592051.0
kkst116775512,Mario In... Webseries,2592000.0
kkst1405440954,Legless,2263968.0
kkst543124020,Bowhead and Beluga,2933079.0
kkst1195700880,"Updating """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Producing Open Source Software"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" for 2nd Edition",2592000.0
kkst873192395,SanFranLand: A Comedy Web Series,2592001.0
kkst1164208636,"Nottingham Festival, a Traditional Renaissance Faire",2592033.0
kkst555698752,A Nude a Day,2678400.0
kkst123722828,Tabletop Towns.,2592000.0
kkst142531797,"From """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""cheeeeeeese"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" to Shutter Buddies",2592008.0
kkst978474879,Handspun Single Sheep Breed Yarns,3562820.0
kkst1190919091,Crokinole Game & Accessory (Clock/Carrying Case) Project,3024058.0
kkst1008432792,Ridgewood 11385: A Live Performance Art Piece.,882166.0
kkst1013503401,Copper Centurion - The 2nd Roman Steampunk Adventure,2776505.0
kkst739077285,Mr. Carlson's Opus,2810431.0
kkst907550033,wanderLOVE: The Album,2592040.0
kkst648159444,Civility Yoyo - YoTricks.com,2970362.0
kkst293718078,10 Phases of Dating,5160982.0
kkst1166295603,Jerry Vandiver & The One Match Band - Canoecopia or Bust!,2592056.0
kkst1104914153,The Railsplitters' Debut Album,2678401.0
kkst170828597,Sirens & Stars jazz singer/songwriter Chantal Thompson,5184000.0
kkst1142176195,"Pixel Kingdom: for PC, Mac, Android & iOS, Linux!",3888000.0
kkst1962086305,Orp Smart Horn {Smorn},5184003.0
kkst2014839298,I Is Another Is Ian And Jonah And You,1555202.0
kkst1039424442,WHERE THE RED FOX LIES,2298972.0
kkst268756980,"Accents - """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Alright With Me"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Music Video",3024000.0
kkst1013429244,The Soul Connection,2850167.0
kkst1764648324,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Valuable"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - Short Film",2160000.0
kkst1640660726,Fork in the Socket webseries,2160000.0
kkst868984297,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Prescription"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Short Film",2940004.0
kkst87725104,Scandock : The Post-PC Scanner,2592000.0
kkst608882634,Remedy Drive Spring Tour 2013,2112509.0
kkst2090430142,The Dice Tower  - 2013,2592000.0
kkst280217299,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Aroma"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - A 10 minute short film.",1036800.0
kkst187836837,FlatLight,2592000.0
kkst624759239,Retrospective collection of Kal cartoons from The Economist,2592000.0
kkst506225359,Vintage Type Prints,2505600.0
kkst438218049,"Frank Palangi """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""I AM READY"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" album funding",2592047.0
kkst1769283761,The Land Trio Album!,2592012.0
kkst847450488,MONTAUK,2651996.0
kkst1712402282,Eternal Rising - Auriyanna Delmar: Link of Souls (Book One),3456000.0
kkst902606005,AL13 Premium UltraThin Aerospace Aluminium Bumper for iPhone,4175090.0
kkst542455319,Adopted: the series,2592001.0
kkst1427186129,The Story of Her Holding an Orange - The Book,2592002.0
kkst1808664257,Fortune,2592032.0
kkst1911674362,Car Living When There's No Other Choice: Tips & Strategies,2592000.0
kkst96408611,Cat Scratchin' A Collection Of Good Cats And Their People,3024003.0
kkst2023090698,Brite Winter Festival 2013,2253352.0
kkst1358040553,The Art of Rob Schamberger National Tour!,2592000.0
kkst1383008934,Haiku Book with my name in all caps on the spine,2525995.0
kkst1091667103,SEND S.F.S.U. to CUPSI!!!,3040464.0
kkst436171348,TacTiClip,2636093.0
kkst734520544,The William Sloane Coffin Sermon Archive Project,2592000.0
kkst284591596,"Jellybeans Morning, Noon & Night",3081323.0
kkst634990523,Forest Man - Post Production,2592000.0
kkst1381339131,"Bogg's """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""So Happy, It Hurts"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Recording and Vinyl Pressing",3013850.0
kkst1732480809,MOOD music & food magazine,2592001.0
kkst42269487,Freedom Planet - High Speed Platform Game,2592001.0
kkst1006522756,Letters of Love Needs Your Lovin',1469586.0
kkst1159353017,"Mitch Byrd: Women, Dinosaurs Sketchbook vol. 1",2592000.0
kkst726040568,Big Huggin' - Giant Bear Hugging Video Game,2592000.0
kkst874801684,"Ron E Rawhoof debut album """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Too Much To Lose""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592001.0
kkst1432603327,"Let's finish Ashleigh Flynn's """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""A Million Stars"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" LP!",2456153.0
kkst260146515,Painted In Blood: Carnival of Souls the debut album,2508934.0
kkst1331770214,"SqueeDogs: Be a Puppy PI! Adventure, Customize and Share!",2592000.0
kkst351804037,The Schola Cantorum St. Matthew Passion Project,3056746.0
kkst1678127123,Let's Fall In Love,1844960.0
kkst1866021577,The Local Global Mashup Show,2592000.0
kkst1231041216,AMIAS,2592000.0
kkst1388186519,Darklands: a World of War,2592000.0
kkst806342405,Help Ez Kebage Do Unto Mothers!,3350885.0
kkst410655928,The Brainiac Project,5184014.0
kkst997998697,An Honest Liar: The Amazing Randi Story,2764804.0
kkst755232847,Burning Bridget Cleary Creates a New Album!,3024000.0
kkst1727555539,Packrafting Documentary + Learn to Packraft! Video Series,2592001.0
kkst1215172146,Fix It Sticks-Fantastically Unique Bicycle Multitool,2592003.0
kkst118253901,Ned Durrett and the Kindly Gents First Full-Length Album,1814400.0
kkst1738102137,And Then the End Will Come! Publishing Project,2592000.0
kkst1256854070,The Syndicate (Animated Series),2592001.0
kkst1576610912,Unwoman's Uncovered Vol 2: Lemniscate - Looping Cello covers,3989142.0
kkst1101388586,PAYA: The Untold Story of the LA-Owens Valley Water War,3888002.0
kkst1281240335,Linsanity: the Movie,2693686.0
kkst2059744469,Angie,1410255.0
kkst2057579428,Live-action parody webseries: The Sims,1922779.0
kkst287278089,This Is War - An LFG Musical Short,2592000.0
kkst1720389189,JOSHUA BAEZ's Album Release,2592000.0
kkst268174068,From the Secret Files of the Magic Castle: The Sixth Key,2592000.0
kkst804604106,Ich bin ART Berliner,1833392.0
kkst2137912061,Ing the Viking II  : Re - Launch,1593583.0
kkst11811037,CHINATOWN: A Documentary Film in Post-Production,2815013.0
kkst348959274,Lost In Paradise 2.0,2592011.0
kkst57417404,The Tiger Hunter - a feature film,2876936.0
kkst2061997778,Monsters Ate My Birthday Cake,2446271.0
kkst592732586,100 Elephants - Short Film,1594261.0
kkst290437546,Tronic - The Thin Flexible Carbon Fibre card wallet,2592001.0
kkst460129272,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Every Wish"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" solo CD",2592003.0
kkst1914657590,Píccolo Print Project,2592002.0
kkst1440250428,Something Wicked This Way Comes,2592001.0
kkst1919458367,South Rail's Self-Titled EP,2592000.0
kkst1174028343,Katrina Parker is Cooking up an Album for YOU!,2592000.0
kkst156729560,Science Studio,2592001.0
kkst2076272546,Matt Thomas Debut EP!,2592000.0
kkst1424582013,Volatile Minds raising funds in 30 days to record our NEW EP,2592004.0
kkst1978529198,Samecity New EP,1944379.0
kkst1249816528,KDPI-FM Drop-In Radio's Equip the Studio,5184000.0
kkst1138561532,Tapped Out,1900800.0
kkst726940977,Gnomish Adventurers Box Set,2505600.0
kkst2087528021,They Came From The Ether,2592001.0
kkst608291484,All My Friends are Zombies,2464207.0
kkst1239066040,AIR the film (The Hybrid Project),3313586.0
kkst1483109852,Assaulted:Civil Rights Under Fire (Finishing Fund Campaign),2084747.0
kkst285807611,Cover Art and Marketing for Indie Author,3888000.0
kkst330563724,Padre !,3024003.0
kkst44221312,KICKSTART OUR <+3,1468800.0
kkst539177685,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Let Go"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Vinyl",1209600.0
kkst720069991,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""BikiniKitten-Rise of the Quantum Kitty Ninja League""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3628801.0
kkst575429109,Jetman Jet Team's Debut Album Mastering,2592000.0
kkst1346910274,The 90's Arcade Racer,2592000.0
kkst1608693966,"Producing New Album: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Murder Your Darlings""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592000.0
kkst393895684,Darkened Light - Action RPG Platform Game,2592000.0
kkst1599939517,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Triorion: The Series"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" by L. J. Hachmeister",2258678.0
kkst1940138972,Brass Hysteria!'s new album!,2592002.0
kkst799403354,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Up the Ante"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", the newest treasure from Musical Blades",2592000.0
